대분류,품목명,단가,기준일,수출금액
철강·비철금속,철강·비철금속_열연강판,0.601409,2019-03-20,197800874
철강·비철금속,철강·비철금속_열연강판,0.609077,2019-03-31,454370257
철강·비철금속,철강·비철금속_열연강판,0.645024,2019-04-10,87116836
철강·비철금속,철강·비철금속_열연강판,0.619358,2019-04-20,222325316
철강·비철금속,철강·비철금속_열연강판,0.621863,2019-04-30,446020079
철강·비철금속,철강·비철금속_열연강판,0.62407,2019-05-10,85810795
철강·비철금속,철강·비철금속_열연강판,0.615761,2019-05-20,202243664
철강·비철금속,철강·비철금속_열연강판,0.613316,2019-05-31,462943923
철강·비철금속,철강·비철금속_열연강판,0.595837,2019-06-10,90307733
철강·비철금속,철강·비철금속_열연강판,0.603428,2019-06-20,227481684
철강·비철금속,철강·비철금속_열연강판,0.602307,2019-06-30,444212661
철강·비철금속,철강·비철금속_열연강판,0.611588,2019-07-10,84454256
철강·비철금속,철강·비철금속_열연강판,0.605148,2019-07-20,216569776
철강·비철금속,철강·비철금속_열연강판,0.603728,2019-07-31,428392607
철강·비철금속,철강·비철금속_열연강판,0.577274,2019-08-10,67480709
철강·비철금속,철강·비철금속_열연강판,0.584718,2019-08-20,190174669
철강·비철금속,철강·비철금속_열연강판,0.584384,2019-08-31,463992193
철강·비철금속,철강·비철금속_열연강판,0.574328,2019-09-10,83545665
철강·비철금속,철강·비철금속_열연강판,0.575103,2019-09-20,236077560
철강·비철금속,철강·비철금속_열연강판,0.589685,2019-09-30,405675837
철강·비철금속,철강·비철금속_열연강판,0.595821,2019-10-10,87362035
철강·비철금속,철강·비철금속_열연강판,0.576721,2019-10-20,191506662
철강·비철금속,철강·비철금속_열연강판,0.579159,2019-10-31,393924588
철강·비철금속,철강·비철금속_열연강판,0.590717,2019-11-10,66334550
철강·비철금속,철강·비철금속_열연강판,0.568945,2019-11-20,210145273
철강·비철금속,철강·비철금속_열연강판,0.545341,2019-11-30,404153652
철강·비철금속,철강·비철금속_열연강판,0.5176,2019-12-10,81538078
철강·비철금속,철강·비철금속_열연강판,0.498124,2019-12-20,279132696
철강·비철금속,철강·비철금속_열연강판,0.497112,2019-12-31,486680552
철강·비철금속,철강·비철금속_열연강판,0.529789,2020-01-10,96849940
철강·비철금속,철강·비철금속_열연강판,0.534941,2020-01-20,223166571
철강·비철금속,철강·비철금속_열연강판,0.525301,2020-01-31,423492268
철강·비철금속,철강·비철금속_열연강판,0.542891,2020-02-10,80901282
철강·비철금속,철강·비철금속_열연강판,0.529658,2020-02-20,263314134
철강·비철금속,철강·비철금속_열연강판,0.533124,2020-02-29,392363503
철강·비철금속,철강·비철금속_열연강판,0.537189,2020-03-10,88825692
철강·비철금속,철강·비철금속_열연강판,0.549549,2020-03-20,246417176
철강·비철금속,철강·비철금속_열연강판,0.54743,2020-03-31,415937065
철강·비철금속,철강·비철금속_열연강판,0.557955,2020-04-10,103221873
철강·비철금속,철강·비철금속_열연강판,0.542223,2020-04-20,199598625
철강·비철금속,철강·비철금속_열연강판,0.532324,2020-04-30,348810583
철강·비철금속,철강·비철금속_열연강판,0.503593,2020-05-10,36535066
철강·비철금속,철강·비철금속_열연강판,0.502434,2020-05-20,154919034
철강·비철금속,철강·비철금속_열연강판,0.486943,2020-05-31,311761472
철강·비철금속,철강·비철금속_열연강판,0.44827,2020-06-10,72664761
철강·비철금속,철강·비철금속_열연강판,0.453671,2020-06-20,227530028
철강·비철금속,철강·비철금속_열연강판,0.452096,2020-06-30,410626338
철강·비철금속,철강·비철금속_열연강판,0.44764,2020-07-10,99580876
철강·비철금속,철강·비철금속_열연강판,0.45007,2020-07-20,195562522
철강·비철금속,철강·비철금속_열연강판,0.454103,2020-07-31,404033099
철강·비철금속,철강·비철금속_열연강판,0.497294,2020-08-10,85173424
철강·비철금속,철강·비철금속_열연강판,0.481733,2020-08-20,231814436
철강·비철금속,철강·비철금속_열연강판,0.477725,2020-08-31,403914589
철강·비철금속,철강·비철금속_열연강판,0.50466,2020-09-10,98679251
철강·비철금속,철강·비철금속_열연강판,0.505695,2020-09-20,224417235
철강·비철금속,철강·비철금속_열연강판,0.506134,2020-09-30,396446184
철강·비철금속,철강·비철금속_열연강판,0.516341,2020-10-10,66161822
철강·비철금속,철강·비철금속_열연강판,0.526492,2020-10-20,241231898
철강·비철금속,철강·비철금속_열연강판,0.538669,2020-10-31,373130587
철강·비철금속,철강·비철금속_열연강판,0.539658,2020-11-10,112659316
철강·비철금속,철강·비철금속_열연강판,0.549123,2020-11-20,275653904
철강·비철금속,철강·비철금속_열연강판,0.555798,2020-11-30,397337046
철강·비철금속,철강·비철금속_열연강판,0.595619,2020-12-10,122591071
철강·비철금속,철강·비철금속_열연강판,0.572746,2020-12-20,257620305
철강·비철금속,철강·비철금속_열연강판,0.577718,2020-12-31,441615153
철강·비철금속,철강·비철금속_열연강판,0.575895,2021-01-10,88693859
철강·비철금속,철강·비철금속_열연강판,0.5801,2021-01-20,250296100
철강·비철금속,철강·비철금속_열연강판,0.58914,2021-01-31,426888705
철강·비철금속,철강·비철금속_열연강판,0.619701,2021-02-10,109391617
철강·비철금속,철강·비철금속_열연강판,0.620506,2021-02-20,225629374
철강·비철금속,철강·비철금속_열연강판,0.651595,2021-02-28,385263819
철강·비철금속,철강·비철금속_열연강판,0.655596,2021-03-10,107948569
철강·비철금속,철강·비철금속_열연강판,0.680719,2021-03-20,243857417
철강·비철금속,철강·비철금속_열연강판,0.695096,2021-03-31,391657308
철강·비철금속,철강·비철금속_열연강판,0.69104,2021-04-10,118839200
철강·비철금속,철강·비철금속_열연강판,0.708385,2021-04-20,295747729
철강·비철금속,철강·비철금속_열연강판,0.731065,2021-04-30,486528280
철강·비철금속,철강·비철금속_열연강판,0.744819,2021-05-10,94867601
철강·비철금속,철강·비철금속_열연강판,0.776008,2021-05-20,307735582
철강·비철금속,철강·비철금속_열연강판,0.7858,2021-05-31,489213895
철강·비철금속,철강·비철금속_열연강판,0.789092,2021-06-10,135268902
철강·비철금속,철강·비철금속_열연강판,0.837658,2021-06-20,345998165
철강·비철금속,철강·비철금속_열연강판,0.852432,2021-06-30,538146129
철강·비철금속,철강·비철금속_열연강판,0.839568,2021-07-10,123710896
철강·비철금속,철강·비철금속_열연강판,0.880989,2021-07-20,293821656
철강·비철금속,철강·비철금속_열연강판,0.923734,2021-07-31,531897065
철강·비철금속,철강·비철금속_열연강판,0.880872,2021-08-10,79838037
철강·비철금속,철강·비철금속_열연강판,1.0031,2021-08-20,361956707
철강·비철금속,철강·비철금속_열연강판,0.988064,2021-08-31,563178022
철강·비철금속,철강·비철금속_열연강판,1.013221,2021-09-10,182679415
철강·비철금속,철강·비철금속_열연강판,1.000591,2021-09-20,405522839
철강·비철금속,철강·비철금속_열연강판,1.007649,2021-09-30,587488875
철강·비철금속,철강·비철금속_열연강판,3.654756,2021-10-10,612199385
철강·비철금속,철강·비철금속_열연강판,0.979732,2021-10-20,351785070
철강·비철금속,철강·비철금속_열연강판,0.986951,2021-10-31,516980176
철강·비철금속,철강·비철금속_열연강판,0.984397,2021-11-10,129915869
철강·비철금속,철강·비철금속_열연강판,0.988625,2021-11-20,412669173
철강·비철금속,철강·비철금속_열연강판,0.998495,2021-11-30,615241650
철강·비철금속,철강·비철금속_열연강판,0.874009,2021-12-10,170162579
철강·비철금속,철강·비철금속_열연강판,0.916819,2021-12-20,415391048
철강·비철금속,철강·비철금속_열연강판,0.940133,2021-12-31,714489161
철강·비철금속,철강·비철금속_열연강판,0.961492,2022-01-10,119695666
철강·비철금속,철강·비철금속_열연강판,0.966531,2022-01-20,337638501
철강·비철금속,철강·비철금속_열연강판,0.989101,2022-01-31,633596799
철강·비철금속,철강·비철금속_열연강판,0.884526,2022-02-10,109989331
철강·비철금속,철강·비철금속_열연강판,0.922577,2022-02-20,284431716
철강·비철금속,철강·비철금속_열연강판,0.938438,2022-02-28,520306268
철강·비철금속,철강·비철금속_열연강판,1.013166,2022-03-10,171003583
철강·비철금속,철강·비철금속_열연강판,0.955036,2022-03-20,356357410
철강·비철금속,철강·비철금속_열연강판,0.937516,2022-03-31,579589898
철강·비철금속,철강·비철금속_열연강판,0.944311,2022-04-10,144640612
철강·비철금속,철강·비철금속_열연강판,0.950896,2022-04-20,345115807
철강·비철금속,철강·비철금속_열연강판,0.951613,2022-04-30,549515012
철강·비철금속,철강·비철금속_열연강판,0.966056,2022-05-10,131601269
철강·비철금속,철강·비철금속_열연강판,0.993251,2022-05-20,418148934
철강·비철금속,철강·비철금속_열연강판,1.020335,2022-05-31,674759590
철강·비철금속,철강·비철금속_열연강판,1.094433,2022-06-10,192435515
철강·비철금속,철강·비철금속_열연강판,1.054866,2022-06-20,364237940
철강·비철금속,철강·비철금속_열연강판,1.062611,2022-06-30,643375512
철강·비철금속,철강·비철금속_열연강판,0.982913,2022-07-10,130891951
철강·비철금속,철강·비철금속_열연강판,0.962094,2022-07-20,367449537
철강·비철금속,철강·비철금속_열연강판,0.96412,2022-07-31,554968244
철강·비철금속,철강·비철금속_열연강판,0.941819,2022-08-10,161443961
철강·비철금속,철강·비철금속_열연강판,0.909859,2022-08-20,408179372
철강·비철금속,철강·비철금속_열연강판,0.893726,2022-08-31,624779654
철강·비철금속,철강·비철금속_열연강판,0.810533,2022-09-10,115604794
철강·비철금속,철강·비철금속_열연강판,0.814288,2022-09-20,271489326
철강·비철금속,철강·비철금속_열연강판,0.811962,2022-09-30,536796515
철강·비철금속,철강·비철금속_열연강판,0.778623,2022-10-10,100688815
철강·비철금속,철강·비철금속_열연강판,0.759666,2022-10-20,263755207
철강·비철금속,철강·비철금속_열연강판,0.765388,2022-10-31,470089351
철강·비철금속,철강·비철금속_열연강판,0.742057,2022-11-10,97046025
철강·비철금속,철강·비철금속_열연강판,0.753434,2022-11-20,256020460
철강·비철금속,철강·비철금속_열연강판,0.751225,2022-11-30,440269077
철강·비철금속,철강·비철금속_열연강판,0.721624,2022-12-10,96617617
철강·비철금속,철강·비철금속_열연강판,0.772066,2022-12-20,328639843
철강·비철금속,철강·비철금속_열연강판,0.761517,2022-12-31,507054349
철강·비철금속,철강·비철금속_열연강판,0.713863,2023-01-10,108131488
철강·비철금속,철강·비철금속_열연강판,0.744444,2023-01-20,306358475
철강·비철금속,철강·비철금속_열연강판,0.740923,2023-01-31,475069406
철강·비철금속,철강·비철금속_열연강판,0.7691,2023-02-10,129238528
철강·비철금속,철강·비철금속_열연강판,0.718323,2023-02-20,314556853
철강·비철금속,철강·비철금속_열연강판,0.721369,2023-02-28,520586648
철강·비철금속,철강·비철금속_열연강판,0.747756,2023-03-10,154846121
철강·비철금속,철강·비철금속_열연강판,0.749312,2023-03-20,332748434
철강·비철금속,철강·비철금속_열연강판,0.755277,2023-03-31,553177477
철강·비철금속,철강·비철금속_열연강판,0.784146,2023-04-10,106891870
철강·비철금속,철강·비철금속_열연강판,0.815484,2023-04-20,362356841
철강·비철금속,철강·비철금속_열연강판,0.813378,2023-04-30,614450288
철강·비철금속,철강·비철금속_열연강판,0.801868,2023-05-10,133224918
철강·비철금속,철강·비철금속_열연강판,0.813619,2023-05-20,346847936
철강·비철금속,철강·비철금속_열연강판,0.826341,2023-05-31,647165008
철강·비철금속,철강·비철금속_열연강판,0.828148,2023-06-10,147858070
철강·비철금속,철강·비철금속_열연강판,0.810187,2023-06-20,368163672
철강·비철금속,철강·비철금속_열연강판,0.803281,2023-06-30,594371916
철강·비철금속,철강·비철금속_열연강판,0.807316,2023-07-10,131439422
철강·비철금속,철강·비철금속_열연강판,0.779023,2023-07-20,332994530
철강·비철금속,철강·비철금속_열연강판,0.778929,2023-07-31,571397441
철강·비철금속,철강·비철금속_열연강판,0.71984,2023-08-10,124156063
철강·비철금속,철강·비철금속_열연강판,0.749615,2023-08-20,298424333
철강·비철금속,철강·비철금속_열연강판,0.743415,2023-08-31,555327785
철강·비철금속,철강·비철금속_열연강판,0.755819,2023-09-10,139689090
철강·비철금속,철강·비철금속_열연강판,0.713824,2023-09-20,329202933
철강·비철금속,철강·비철금속_열연강판,0.719684,2023-09-30,523790327
철강·비철금속,철강·비철금속_열연강판,0.675473,2023-10-10,67496081
철강·비철금속,철강·비철금속_열연강판,0.713207,2023-10-20,302085205
철강·비철금속,철강·비철금속_열연강판,0.719221,2023-10-31,497110636
철강·비철금속,철강·비철금속_열연강판,0.707266,2023-11-10,125044378
철강·비철금속,철강·비철금속_열연강판,0.713631,2023-11-20,255783591
철강·비철금속,철강·비철금속_열연강판,0.705136,2023-11-30,499361393
철강·비철금속,철강·비철금속_열연강판,0.70692,2023-12-10,120757289
철강·비철금속,철강·비철금속_열연강판,0.686025,2023-12-20,357773334
철강·비철금속,철강·비철금속_열연강판,0.695035,2023-12-31,593373874
철강·비철금속,철강·비철금속_열연강판,0.739928,2024-01-10,109252574
철강·비철금속,철강·비철금속_열연강판,0.731755,2024-01-20,314933811
철강·비철금속,철강·비철금속_열연강판,0.728387,2024-01-31,519535624
철강·비철금속,철강·비철금속_열연강판,0.732692,2024-02-10,99070277
철강·비철금속,철강·비철금속_열연강판,0.747866,2024-02-20,279708832
철강·비철금속,철강·비철금속_열연강판,0.746154,2024-02-29,511015492
철강·비철금속,철강·비철금속_열연강판,0.736812,2024-03-10,116955099
철강·비철금속,철강·비철금속_열연강판,0.739916,2024-03-20,360866876
철강·비철금속,철강·비철금속_열연강판,0.746788,2024-03-31,549648347
철강·비철금속,철강·비철금속_열연강판,0.733305,2024-04-10,120740705
철강·비철금속,철강·비철금속_열연강판,0.730957,2024-04-20,316317899
철강·비철금속,철강·비철금속_열연강판,0.732087,2024-04-30,468119002
철강·비철금속,철강·비철금속_열연강판,0.753994,2024-05-10,143032321
철강·비철금속,철강·비철금속_열연강판,0.74502,2024-05-20,295164207
철강·비철금속,철강·비철금속_열연강판,0.727594,2024-05-31,516544115
철강·비철금속,철강·비철금속_열연강판,0.720305,2024-06-10,125449027
철강·비철금속,철강·비철금속_열연강판,0.68636,2024-06-20,297885740
철강·비철금속,철강·비철금속_열연강판,0.683168,2024-06-30,457952385
철강·비철금속,철강·비철금속_열연강판,0.67692,2024-07-10,155315155
철강·비철금속,철강·비철금속_열연강판,0.67764,2024-07-20,309519303
철강·비철금속,철강·비철금속_열연강판,0.671083,2024-07-31,474277632
철강·비철금속,철강·비철금속_열연강판,0.649552,2024-08-10,116773782
철강·비철금속,철강·비철금속_열연강판,0.660215,2024-08-20,268752581
철강·비철금속,철강·비철금속_열연강판,0.661194,2024-08-31,500356223
철강·비철금속,철강·비철금속_열연강판,0.655184,2024-09-10,135942565
철강·비철금속,철강·비철금속_열연강판,0.669087,2024-09-20,305826808
철강·비철금속,철강·비철금속_열연강판,0.680185,2024-09-30,530817452
철강·비철금속,철강·비철금속_열연강판,0.695533,2024-10-10,148979439
철강·비철금속,철강·비철금속_열연강판,0.652874,2024-10-20,298261694
철강·비철금속,철강·비철금속_열연강판,0.640189,2024-10-31,506457454
철강·비철금속,철강·비철금속_열연강판,0.63211,2024-11-10,113077617
철강·비철금속,철강·비철금속_열연강판,0.606892,2024-11-20,313092475
철강·비철금속,철강·비철금속_열연강판,0.605468,2024-11-30,483043863
철강·비철금속,철강·비철금속_열연강판,0.601715,2024-12-10,132227666
철강·비철금속,철강·비철금속_열연강판,0.605817,2024-12-20,359827387
철강·비철금속,철강·비철금속_열연강판,0.605142,2024-12-31,522694135
철강·비철금속,철강·비철금속_열연강판,0.601061,2025-01-10,128125689
철강·비철금속,철강·비철금속_열연강판,0.639531,2025-01-20,303241562
철강·비철금속,철강·비철금속_열연강판,0.598833,2025-01-31,485503391
철강·비철금속,철강·비철금속_열연강판,0.603414,2025-02-10,96047329
철강·비철금속,철강·비철금속_열연강판,0.598439,2025-02-20,264425846
철강·비철금속,철강·비철금속_열연강판,0.604505,2025-02-28,464025864
철강·비철금속,철강·비철금속_열연강판,0.608196,2025-03-10,77159179
철강·비철금속,철강·비철금속_열연강판,0.62854,2025-03-20,247968299
철강·비철금속,철강·비철금속_열연강판,0.614189,2025-03-31,455988758
철강·비철금속,철강·비철금속_열연강판,0.616268,2025-04-10,121087027
철강·비철금속,철강·비철금속_열연강판,0.626129,2025-04-20,265935342
철강·비철금속,철강·비철금속_열연강판,0.614577,2025-04-30,475903502
철강·비철금속,철강·비철금속_열연강판,0.647875,2025-05-10,95449098
철강·비철금속,철강·비철금속_열연강판,0.635374,2025-05-20,268863304
철강·비철금속,철강·비철금속_열연강판,0.644944,2025-05-31,464318607
철강·비철금속,철강·비철금속_열연강판,0.636816,2025-06-10,85572327
철강·비철금속,철강·비철금속_열연강판,0.641645,2025-06-20,303216522
철강·비철금속,철강·비철금속_열연강판,0.65285,2025-06-30,431123018
철강·비철금속,철강·비철금속_열연강판,0.662718,2025-07-10,137779592
철강·비철금속,철강·비철금속_열연강판,0.651545,2025-07-20,262255165
철강·비철금속,철강·비철금속_열연강판,0.623418,2025-07-31,521405764
철강·비철금속,철강·비철금속_열연강판,0.618892,2025-08-10,120056023
철강·비철금속,철강·비철금속_열연강판,0.593629,2025-08-20,283190280
철강·비철금속,철강·비철금속_열연강판,0.607676,2025-08-31,415296747
철강·비철금속,철강·비철금속_열연강판,0.582742,2025-09-10,144236372
철강·비철금속,철강·비철금속_열연강판,0.572235,2025-09-20,308561319
철강·비철금속,철강·비철금속_열연강판,0.575178,2025-09-30,505644415
철강·비철금속,철강·비철금속_열연강판,0.632391,2025-10-10,108616860
철강·비철금속,철강·비철금속_열연강판,0.606342,2025-10-20,217114666
철강·비철금속,철강·비철금속_열연강판,0.604558,2025-10-31,376139379
철강·비철금속,철강·비철금속_열연강판,0.580758,2025-11-10,82864701
철강·비철금속,철강·비철금속_열연강판,0.588957,2025-11-20,243850792
철강·비철금속,철강·비철금속_열연강판,0.592304,2025-11-30,402166548
철강·비철금속,철강·비철금속_열연강판,0.6121,2025-12-10,135657540
철강·비철금속,철강·비철금속_열연강판,0.586155,2025-12-20,302974840
철강·비철금속,철강·비철금속_열연강판,0.593427,2025-12-31,478500879
철강·비철금속,철강·비철금속_열연강판,0.611577,2026-01-10,100472091
철강·비철금속,철강·비철금속_열연강판,0.589445,2026-01-20,269876281
철강·비철금속,철강·비철금속_열연강판,0.602758,2026-01-31,448058703
철강·비철금속,철강·비철금속_열연강판,0.60739,2026-02-10,160033945
철강·비철금속,철강·비철금속_열연강판,0.608127,2026-02-20,294022253
철강·비철금속,철강·비철금속_열연강판,0.604522,2026-02-28,412157372
철강·비철금속,철강·비철금속_열연강판,0.643063,2026-03-10,92848368
철강·비철금속,철강·비철금속_열연강판,0.612,2026-03-20,274620754
철강·비철금속,철강·비철금속_열연강판,0.607424,2026-03-31,410042212
철강·비철금속,철강·비철금속_열연강판,0.649606,2026-04-10,127142889
철강·비철금속,철강·비철금속_열연강판,0.639188,2026-04-20,247087426
철강·비철금속,철강·비철금속_열연강판,0.622939,2026-04-30,402710818
철강·비철금속,철강·비철금속_열연강판,0.661858,2026-05-10,60080931
철강·비철금속,철강·비철금속_열연강판,0.627289,2026-05-20,188986569
철강·비철금속,철강·비철금속_열연강판,0.658448,2026-05-31,368837849
철강·비철금속,철강·비철금속_열연강판,0.629175,2026-06-10,103641242
철강·비철금속,철강·비철금속_열연강판,0.662526,2026-06-20,271243686
철강·비철금속,철강·비철금속_열연강판,0.65819,2026-06-30,415917252
철강·비철금속,철강·비철금속_열연강판,0.694919,2026-07-10,120815222
철강·비철금속,철강·비철금속_열연강판,0.666425,2026-07-20,224165771
철강·비철금속,철강·비철금속_열연강판,0.677783,2026-07-31,440137066
철강·비철금속,철강·비철금속_절삭공구,89.685973,2016-01-10,6041292
철강·비철금속,철강·비철금속_절삭공구,92.747355,2016-01-20,15993558
철강·비철금속,철강·비철금속_절삭공구,90.865695,2016-01-31,29681970
철강·비철금속,철강·비철금속_절삭공구,90.596602,2016-02-10,5759226
철강·비철금속,철강·비철금속_절삭공구,93.299325,2016-02-20,15816792
철강·비철금속,철강·비철금속_절삭공구,85.132075,2016-02-29,28669895
철강·비철금속,철강·비철금속_절삭공구,82.461184,2016-03-10,8283564
철강·비철금속,철강·비철금속_절삭공구,67.338328,2016-03-20,17207037
철강·비철금속,철강·비철금속_절삭공구,75.991439,2016-03-31,33862431
철강·비철금속,철강·비철금속_절삭공구,89.338092,2016-04-10,6637579
철강·비철금속,철강·비철금속_절삭공구,95.833854,2016-04-20,16708642
철강·비철금속,철강·비철금속_절삭공구,90.846366,2016-04-30,30863968
철강·비철금속,철강·비철금속_절삭공구,65.297392,2016-05-10,5087058
철강·비철금속,철강·비철금속_절삭공구,78.270789,2016-05-20,16570567
철강·비철금속,철강·비철금속_절삭공구,94.650088,2016-05-31,31531840
철강·비철금속,철강·비철금속_절삭공구,75.711593,2016-06-10,7655443
철강·비철금속,철강·비철금속_절삭공구,64.6266,2016-06-20,16217792
철강·비철금속,철강·비철금속_절삭공구,77.39443,2016-06-30,32357023
철강·비철금속,철강·비철금속_절삭공구,78.964264,2016-07-10,7856277
철강·비철금속,철강·비철금속_절삭공구,95.252102,2016-07-20,22959902
철강·비철금속,철강·비철금속_절삭공구,84.671172,2016-07-31,39272669
철강·비철금속,철강·비철금속_절삭공구,92.566911,2016-08-10,5704385
철강·비철금속,철강·비철금속_절삭공구,100.028257,2016-08-20,15689312
철강·비철금속,철강·비철금속_절삭공구,89.422013,2016-08-31,32601532
철강·비철금속,철강·비철금속_절삭공구,94.408968,2016-09-10,9120216
철강·비철금속,철강·비철금속_절삭공구,109.24206,2016-09-20,15407251
철강·비철금속,철강·비철금속_절삭공구,101.54614,2016-09-30,33156532
철강·비철금속,철강·비철금속_절삭공구,109.815248,2016-10-10,6290146
철강·비철금속,철강·비철금속_절삭공구,107.013063,2016-10-20,18396925
철강·비철금속,철강·비철금속_절삭공구,108.442379,2016-10-31,33792799
철강·비철금속,철강·비철금속_절삭공구,103.468584,2016-11-10,9487706
철강·비철금속,철강·비철금속_절삭공구,97.866694,2016-11-20,20112598
철강·비철금속,철강·비철금속_절삭공구,99.324627,2016-11-30,35269863
철강·비철금속,철강·비철금속_절삭공구,99.378196,2016-12-10,9834345
철강·비철금속,철강·비철금속_절삭공구,101.508846,2016-12-20,19954610
철강·비철금속,철강·비철금속_절삭공구,91.013796,2016-12-31,36013541
철강·비철금속,철강·비철금속_절삭공구,81.581495,2017-01-10,7487127
철강·비철금속,철강·비철금속_절삭공구,105.193178,2017-01-20,20247141
철강·비철금속,철강·비철금속_절삭공구,96.790032,2017-01-31,32038211
철강·비철금속,철강·비철금속_절삭공구,107.834557,2017-02-10,10085585
철강·비철금속,철강·비철금속_절삭공구,104.39058,2017-02-20,18752823
철강·비철금속,철강·비철금속_절삭공구,96.41016,2017-02-28,33168697
철강·비철금속,철강·비철금속_절삭공구,120.907462,2017-03-10,8532812
철강·비철금속,철강·비철금속_절삭공구,128.06448,2017-03-20,18272039
철강·비철금속,철강·비철금속_절삭공구,99.074828,2017-03-31,37262878
철강·비철금속,철강·비철금속_절삭공구,80.173328,2017-04-10,6171556
철강·비철금속,철강·비철금속_절삭공구,93.593524,2017-04-20,17850154
철강·비철금속,철강·비철금속_절삭공구,93.261034,2017-04-30,33283547
철강·비철금속,철강·비철금속_절삭공구,173.004899,2017-05-10,5738704
철강·비철금속,철강·비철금속_절삭공구,117.800673,2017-05-20,17287608
철강·비철금속,철강·비철금속_절삭공구,103.155902,2017-05-31,33862864
철강·비철금속,철강·비철금속_절삭공구,112.72058,2017-06-10,8313783
철강·비철금속,철강·비철금속_절삭공구,55.928512,2017-06-20,22553431
철강·비철금속,철강·비철금속_절삭공구,65.34348,2017-06-30,39997960
철강·비철금속,철강·비철금속_절삭공구,98.202112,2017-07-10,7812086
철강·비철금속,철강·비철금속_절삭공구,98.487044,2017-07-20,18919698
철강·비철금속,철강·비철금속_절삭공구,102.093767,2017-07-31,34612328
철강·비철금속,철강·비철금속_절삭공구,59.497079,2017-08-10,5797318
철강·비철금속,철강·비철금속_절삭공구,80.70062,2017-08-20,15389776
철강·비철금속,철강·비철금속_절삭공구,86.893737,2017-08-31,34223027
철강·비철금속,철강·비철금속_절삭공구,66.497317,2017-09-10,7111668
철강·비철금속,철강·비철금속_절삭공구,65.165323,2017-09-20,19488692
철강·비철금속,철강·비철금속_절삭공구,80.199668,2017-09-30,36623629
철강·비철금속,철강·비철금속_절삭공구,100.735139,2017-10-10,2609301
철강·비철금속,철강·비철금속_절삭공구,111.339821,2017-10-20,14784748
철강·비철금속,철강·비철금속_절삭공구,112.748494,2017-10-31,30741444
철강·비철금속,철강·비철금속_절삭공구,98.113905,2017-11-10,9635277
철강·비철금속,철강·비철금속_절삭공구,88.553577,2017-11-20,19104910
철강·비철금속,철강·비철금속_절삭공구,93.39409,2017-11-30,35972496
철강·비철금속,철강·비철금속_절삭공구,114.189754,2017-12-10,8220123
철강·비철금속,철강·비철금속_절삭공구,106.388187,2017-12-20,19837151
철강·비철금속,철강·비철금속_절삭공구,109.856898,2017-12-31,37753628
철강·비철금속,철강·비철금속_절삭공구,87.363535,2018-01-10,7580637
철강·비철금속,철강·비철금속_절삭공구,99.376612,2018-01-20,19617448
철강·비철금속,철강·비철금속_절삭공구,87.822086,2018-01-31,35392514
철강·비철금속,철강·비철금속_절삭공구,111.568714,2018-02-10,10717593
철강·비철금속,철강·비철금속_절삭공구,107.270172,2018-02-20,19051705
철강·비철금속,철강·비철금속_절삭공구,107.012423,2018-02-28,31618068
철강·비철금속,철강·비철금속_절삭공구,131.802548,2018-03-10,9939470
철강·비철금속,철강·비철금속_절삭공구,113.228243,2018-03-20,22172333
철강·비철금속,철강·비철금속_절삭공구,105.975107,2018-03-31,38879043
철강·비철금속,철강·비철금속_절삭공구,100.566251,2018-04-10,10397237
철강·비철금속,철강·비철금속_절삭공구,97.673064,2018-04-20,25116893
철강·비철금속,철강·비철금속_절삭공구,96.918435,2018-04-30,40344650
철강·비철금속,철강·비철금속_절삭공구,94.481801,2018-05-10,10771375
철강·비철금속,철강·비철금속_절삭공구,97.771239,2018-05-20,20967096
철강·비철금속,철강·비철금속_절삭공구,97.822061,2018-05-31,36695437
철강·비철금속,철강·비철금속_절삭공구,126.461019,2018-06-10,8867544
철강·비철금속,철강·비철금속_절삭공구,112.446698,2018-06-20,22533286
철강·비철금속,철강·비철금속_절삭공구,95.576954,2018-06-30,36450050
철강·비철금속,철강·비철금속_절삭공구,112.092248,2018-07-10,10445936
철강·비철금속,철강·비철금속_절삭공구,111.451677,2018-07-20,27123600
철강·비철금속,철강·비철금속_절삭공구,101.916315,2018-07-31,42266560
철강·비철금속,철강·비철금속_절삭공구,113.250952,2018-08-10,8550055
철강·비철금속,철강·비철금속_절삭공구,67.905855,2018-08-20,16772497
철강·비철금속,철강·비철금속_절삭공구,79.367772,2018-08-31,35267834
철강·비철금속,철강·비철금속_절삭공구,83.113051,2018-09-10,8612348
철강·비철금속,철강·비철금속_절삭공구,92.142039,2018-09-20,25667547
철강·비철금속,철강·비철금속_절삭공구,99.196911,2018-09-30,35233626
철강·비철금속,철강·비철금속_절삭공구,107.874112,2018-10-10,8920996
철강·비철금속,철강·비철금속_절삭공구,119.323406,2018-10-20,21446991
철강·비철금속,철강·비철금속_절삭공구,110.651444,2018-10-31,37681661
철강·비철금속,철강·비철금속_절삭공구,101.643942,2018-11-10,11339261
철강·비철금속,철강·비철금속_절삭공구,107.127675,2018-11-20,22995927
철강·비철금속,철강·비철금속_절삭공구,106.938384,2018-11-30,39246001
철강·비철금속,철강·비철금속_절삭공구,92.574196,2018-12-10,7687564
철강·비철금속,철강·비철금속_절삭공구,96.217378,2018-12-20,23170279
철강·비철금속,철강·비철금속_절삭공구,96.507932,2018-12-31,36062284
